"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"003G252600",973.194443215029,-0.866171743285474,0.318848845574483,-2.71655913235269,0.00659644104529756,0.101015705840181
"003G252700",2468.81059234788,-0.237479956603369,0.138969182635453,-1.70886776549827,0.0874754466594393,0.332928300653496
"003G253000",775.617579055197,0.519861024562276,0.529668616633001,0.981483531848517,0.326354351517182,0.618506805322204
"003G253200",1828.74668372683,0.548624385224492,0.175512965901393,3.12583393715039,0.00177301641481854,0.0504807269549982
"003G253300",952.415678114539,-0.106881797206393,0.149376293425541,-0.71552048022714,0.474287490423403,0.730474028466581
"003G253400",824.148489524065,-0.700470924850485,0.245065555104982,-2.8583001986975,0.00425917240014588,0.0827086670322593
"003G253500",191.495434586623,0.0131727257477449,0.349926428528535,0.0376442722635644,0.969971308758208,0.989369013934236
"003G253700",326.174694850126,-0.328276590117792,0.179670060669662,-1.82710791600029,0.067683545279883,0.297000791223738
"003G253800",131.363390559761,-0.194080009146516,0.225073134799702,-0.862297534173647,0.388523809319577,0.67179635909216
"003G254100",884.434504251824,-0.24784998578744,0.232707459573788,-1.06507108212769,0.286843764260499,0.583716216436231
"003G254200",94.978179398786,0.187898634729625,0.32371674844828,0.580441499027491,0.56161692668865,0.788464212516915
"003G254600",824.322240530035,0.116443133317308,0.340014120183761,0.342465581295202,0.73200054188551,0.884569641678305
"003G254800",525.397824924677,0.0044407323791127,0.127850267936242,0.0347338527387933,0.972291966623567,0.989892500005001
"003G254900",1632.44126798989,0.0489771362129537,0.097420448567715,0.502739793678025,0.615147227930619,0.822161675602018
"003G255100",405.898551818414,0.482769189920163,0.20619510194928,2.34132229794147,0.0192155710190643,0.158844640685195
"003G255200",680.914224783536,-0.165188619507087,0.241953273533941,-0.682729425786892,0.494777832174808,0.742301964386255
"003G255500",1020.38277569904,0.039841308903366,0.273557930434021,0.145641213326021,0.88420463131958,0.953774963857262
"003G255600",279.636405601908,0.337142159259019,0.15291104390152,2.20482543743636,0.0274663463197891,0.190609971200786
"003G255801",2084.3462140376,-0.218041197984692,0.684849025434082,-0.318378489107858,0.750197853229774,0.893413868186526
"003G255900",892.141424373727,0.151907102321565,0.666002037232839,0.22808804452419,0.819577794238632,0.925882076437823
"003G256000",550.705652782838,0.161141692037571,0.592293904947907,0.272063735067042,0.785573013337473,0.90911486032827
"003G256100",59.9079775984431,-0.0141526318999778,1.14092483950888,-0.0124045260563088,0.990102873991781,0.99669460019055
"003G256400",1087.5870638793,0.138034937701263,0.163399769348008,0.844768253052286,0.398240243145948,0.678194513886826
"003G256600",1182.49975922111,0.567492398300732,0.656542218765087,0.864365431621667,0.387387176365765,0.671165514391357
"003G256900",860.507340221382,-0.0594482735997063,0.116969032257149,-0.508239424166671,0.61128544590017,0.819502413226242
"003G257166",122.378592272417,0.229555876498487,0.351549157180234,0.652983720227774,0.513766773872586,0.755919105932136
"003G257232",158.594322285635,-0.206771453092154,0.257130894239595,-0.804148617394392,0.421311149516994,0.695946785570103
"003G257300",426.080979556519,0.0731211733536647,0.126465972121016,0.578188520811706,0.563136847991233,0.789622129729988
"003G257500",388.500174071788,-0.36203254890722,0.176319495541802,-2.05327577528935,0.0400458389281577,0.230053078372235
"003G257600",113.915016790811,-0.236376023462053,0.374897971620073,-0.630507608351639,0.528362526480901,0.766790792415145
"003G257700",438.372499090299,-0.618012717242537,0.214010169373093,-2.88777266544344,0.00387980171742105,0.0785748139754427
"003G257800",81.2353026733908,-0.467070274262883,0.381894187678878,-1.22303582859351,0.221316164143068,0.515893531854116
"003G257900",823.937495106168,-0.196168156431344,0.430610810204478,-0.45555790004016,0.648707922901767,0.83988504375028
"003G258200",489.578093123209,0.0134666608373077,0.172302514366297,0.078157076737017,0.937703105328404,0.977140279111126
"003G258300",3730.68727105005,-0.4652244759842,0.346678927905016,-1.34194621748589,0.17961343469372,0.468710544421978
"003G258500",127.489153095557,0.197257249407514,0.444114080016666,0.444158963390918,0.656927658964453,0.84366001954733
"003G258600",368.528014477492,0.0855017026338612,0.165707522942449,0.515979607416838,0.605868652099522,0.816316150860624
"003G258700",31.0138059535986,-1.01838589109169,0.674527747942352,-1.50977612736952,0.131100558495371,0.404938755079688
"003G258900",226.15648513724,0.265031501942552,0.354706903688734,0.747184504125483,0.454952196507669,0.717701924079574
"003G259000",4.42339266555878,-1.7518901338366,1.41502390217876,-1.23806398686211,0.215692335933921,0.50927720434125
"003G259300",430.365274798939,-0.200083775549742,0.128695414198347,-1.55470788758152,0.12001565522864,0.38794599720441
"003G259400",297.636751146052,0.1095387191821,0.182630748637821,0.599782457220985,0.548651226173598,0.780123637033472
"003G259500",392.551957954136,-0.167009270598815,0.13297416668283,-1.25595275206473,0.209133100906843,0.50149986483645
"003G259700",857.351473273023,-0.00190886807740629,0.104260028202858,-0.0183087239693838,0.985392567912746,0.995632925380354
"003G260100",413.958405530285,0.415408366587486,0.351531750345831,1.18170937953347,0.237321035354738,0.533252145922408
"003G260200",92.2989019305304,0.914143419664477,0.462406687164875,1.97692517223163,0.0480500889941114,0.251371207925526
"003G260300",295.716647722244,0.174322558649707,0.309541501233746,0.563163769494255,0.573323371299229,0.796731287416375
"003G260400",809.03768745213,-0.0344809976094686,0.130721428680234,-0.26377463861579,0.791953578106529,0.912151312855144
"003G260600",1066.92550196759,0.321776428683141,0.174138453375226,1.84781949331886,0.0646284599591777,0.290148064400182
"003G260700",510.721260946348,-0.592924312786004,0.337107621036682,-1.75885763413663,0.078601692620005,0.317711591192307
"003G260800",3486.56881865008,-0.0965241935334477,0.0883601466301406,-1.0923951262494,0.274659464299508,0.573065941986058
"003G260900",869.123253200779,-0.0193042057249353,0.118410672532846,-0.163027582835326,0.870496717232143,0.947980396000635
"003G261000",3691.65991657469,-0.226620854912624,0.147928540541526,-1.53196167611082,0.125531892173778,0.396703188879305
"003G261100",1286.81781097199,0.24724443415056,0.212925725700745,1.16117690024008,0.245569966712922,0.542714156603811
"003G261200",8308.78414163057,-0.250126996103796,0.176424541056033,-1.41775625208715,0.156261940652472,0.439554204209683
"003G261400",720.765804242361,0.00896999199925002,0.0846441950843481,0.105972913917031,0.915603842712086,0.968256083110657
"003G261500",658.148879749061,-0.117256312076082,0.196411874077356,-0.596991972236367,0.550512740331687,0.781390616560098
"003G261600",156.195786762787,0.413801461349375,0.19356647770563,2.13777440316226,0.0325350574455475,0.207154940579296
"003G261700",879.587191788768,0.107743515114232,0.125950457843089,0.855443616159466,0.392305606204461,0.67503134193626
"003G261900",1366.73753714632,0.731394662977553,0.387229811149358,1.88878707661133,0.0589203651403485,0.277459758850892
"003G262000",451.454377651692,-0.604601721080192,0.200753671720492,-3.01165959206951,0.00259823784095795,0.0622022473330879
"003G262100",615.628688896965,-0.210300846277156,0.292092152421918,-0.719981158457771,0.471536596422238,0.728988956948763
"003G262200",177.394888765088,0.334730636095518,0.242052831280183,1.38288254809983,0.166700882287608,0.453643113882091
"003G262300",1028.73932024427,0.143592705110446,0.173865796515919,0.825882421890259,0.408870792950035,0.686695932786744
"003G262700",701.861258342845,0.101709139936931,0.148906831996287,0.683038773798285,0.494582341986209,0.742301964386255
"003G262900",4359.61276681021,-0.216759350182947,0.121811082893223,-1.77947149827863,0.0751624936297552,0.311407468951798
"003G263000",637.770717635414,0.0246912443380085,0.149109992908856,0.165590808880939,0.86847898088207,0.946880144308046
"003G263100",749.03219222185,0.308902232307094,0.161761012241213,1.90962103925554,0.0561820241964706,0.272231482820991
"003G263200",2202.63727161607,0.401800867548031,0.263258314096727,1.52626088534625,0.126944905734593,0.398841007366484
"003G263300",1019.57455829033,-0.66586143737172,0.211829490479593,-3.14338402959935,0.00167006577313144,0.048864509967132
"003G263600",152.338341569886,0.189057942268425,0.264807895024577,0.71394375251115,0.475261961180287,0.731179470850715
"003G263700",248.098288247155,0.974463902356106,0.402240053626777,2.42259291080016,0.0154101845749382,0.143082236560841
"003G263800",225.785349991088,1.28665474640873,0.247031253963717,5.20846947810786,1.90404663689668e-07,0.000157157961076417
"003G263900",348.570912711096,0.80717054111142,0.253321684866155,3.18634601509893,0.001440821636857,0.0452938611761567
"003G264000",1622.19459410787,-0.0573985165842871,0.272729842059894,-0.210459244763108,0.833309257253813,0.931600992107856
"003G264100",264.819560273682,-0.0515754084023588,0.231593775037847,-0.222697731810496,0.823770766789785,0.927114172711672
"003G264200",351.779257894774,0.188642024264342,0.196605010393086,0.959497542240542,0.337308157226299,0.627402035189582
"003G264300",2392.53726757697,-0.104712974657742,0.0753834126237324,-1.38907182645611,0.164810909873663,0.451815720889356
"003G264400",96.7762630297862,-0.245200433642829,0.449128198053763,-0.545947537263018,0.585102000234384,0.8038442617899
"003G264700",4252.28314356874,-0.166687574169428,0.123975380357178,-1.34452157911671,0.178779783185452,0.468030987280254
"003G264800",881.288246774645,0.0580315041574463,0.141717434518993,0.409487402551512,0.682182009732974,0.858321426691012
"003G265000",219.412085364292,-0.374756798524149,0.234650514705352,-1.59708492007668,0.110246779137495,0.371690196342518
"003G265300",262.413364762443,0.503449256594538,0.206683756201246,2.43584336692785,0.0148571163458916,0.140557792366828
"003G265400",137.508350117043,-0.474182297580503,0.221263251889586,-2.14306846496646,0.0321076012019007,0.205779333793581
"003G265700",709.699788184215,0.0251361490149383,0.155332344371933,0.161821732084024,0.871446238869528,0.948487226511569
